Movie Name,Actors,Genre
Dear Friend Hitler,Raghuvir Yadav|Neha Dhupia|Aman Verma|Nassar Abdulla|Avijit Dutt|Lucky Vakharia|Nikita Anand|Nalin Singh|,Drama|History|War
Bin Bulaye Baraati,Naushaad Abbas|Rati Agnihotri|Shweta Bhardwaj|Gulshan Grover|Manoj Joshi|Shakti Kapoor|Sweta Keswani|Razak Khan|Priyanka Kothari|Dinesh Lamba|Johnny Lever|Sanjay Mishra|Hemant Pandey|Om Puri|,Action|Comedy|Crime
Kucch Luv Jaisaa,Shefali Shah|Om Puri|,Drama
Singham,Ajay Devgn|Kajal Aggarwal|Prakash Raj|Sonali Kulkarni|Sachin Khedekar|Sudhanshu Pandey|,Action|Drama
Khap ,Rahul Jaiswal|,Drama|Thriller
Bubble Gum ,Apoorva Arora|Tanvi Azmi|Delzad Hiwale|Sachin Khedekar|Sohail Lakhani|Virendra Saxena|Suraj Singh|,Drama
Shabri,Isha Koppikar|Raj Arjun|Manish Wadhwa|Pradeep Singh Rawat|Zakir Hussain|Vijay Kadechkar|Sanjay Kulkarni|Datta Sonawane|Vimal Mhatre|Kishore Nandlaskar|Niraj Kumar|Ragesh Asthana|Parvez Khan|Chandan Pethkar|,Action|Crime|Drama
Phhir,Rajniesh Duggall|Roshni Chopra|Monica|Adah Sharma|Parag Tyagi|,Drama|Mystery|Romance
Aarakshan,Amitabh Bachchan|Saif Ali Khan|Manoj Bajpayee|Deepika Padukone|Prateik|Tanvi Azmi|Saurabh Shukla|Darshan Jariwala|Yashpal Sharma|Mukesh Tiwari|Rajeev Verma|S.M. Zaheer|Chetan Pandit|Vinay Apte|,Drama
Chatur Singh Two Star,Sanjay Dutt|Ameesha Patel|Anupam Kher|Satish Kaushik|Shakti Kapoor|Suresh Menon|Rati Agnihotri|Gulshan Grover|Sanjay Mishra|Vishwajeet Pradhan|Murli Sharma|Ganesh Yadav|,Action|Adventure|Comedy
Sahi Dhandhe Galat Bande,Anupam Kher|Sharat Saxena|Udit Khurana|Tina Desai|Parvin Dabas|Ashish Nayyar|Kuldeep Ruhil|Kiran Juneja|Vansh Bhardwaj|Yashpal Sharma|Nina Kulkarni|Vipin Sharma|Preeti Jhangiani|Lokkesh Jain|,Action|Comedy|Drama
Bodyguard ,Salman Khan|Kareena Kapoor|Raj Babbar|Hazel Keech|Mohammad Faizan|Aditya Pancholi|Mahesh Manjrekar|Chetan Hansraj|Rajat Rawail|Reema Debnath|Vidya Sinha|Asrani|Katrina Kaif|Mohan Kapoor|,Action|Comedy|Romance
Yeh Dooriyan,Deepshika Nagpal|Inder Kumar|Delnaaz Irani|Chitrashi Rawat|Kunickaa Sadanand|Achint Kaur|Rajesh Khera|Shishir Sharma|Anita Wahi|Ayub Khan|Baby Vidhir|Master Vivak|Kaishav Arora|,Drama|Romance
Not a Love Story ,Deepak Dobriyal|Mahie Gill|Zakir Hussain|Darshan Jariwala|Urmila Matondkar|Ajay Gehi|Prabhleen Sandhu|Neil Bhoopalam|Dimple Ghosh|,Crime|Drama|Thriller
Hum Tum Shabana,Tusshar Kapoor|Shreyas Talpade|Minissha Lamba|Mantra|Mantra|Narendra Jetley|,Comedy|Crime|Drama
Mummy Punjabi,Kiron Kher|Kanwaljit Singh|Jackie Shroff|Anju Mahendru|Divya Dutta|Viraf Patel|Sachin|Simran Vaid|Urwashi Gandhi|Michael Joseph|Freddy Daruwala|Kashif Khan|Gurdas Maan|Satish Kaushik|,Comedy|Drama
Mere Brother Ki Dulhan,Imran Khan|Katrina Kaif|Ali Zafar|Tara D'Souza|Parikshat Sahni|Kanwaljit Singh|Mahru Sheikh|Suparna Marwah|Arfeen Khan|Mohammed Zeeshan Ayyub|Tariq Vasudeva|Brijendra Kala|Kusum Talwar|Vijay Mohan|,Comedy|Family|Romance
Mausam ,Shahid Kapoor|Sonam Kapoor|Anupam Kher|Supriya Pathak|Aditi Sharma|Manoj Pahwa|Vaibhav Talwar|,Drama|Romance|War
U R My Jaan,Mikaal|Preeti Soni|Himani Shivpuri|Anil Dhawan|Rajesh Khera|Aman Verma|Abhilasha Das|Aishwarya Sakhuja|Nathassha Sikka|Vipul Roy|Partha Ray|Narendra Jetley|Sunil Nagar|Neha Gupta|,Romance
Force ,John Abraham|Genelia D'Souza|Raj Babbar|Mohnish Bahl|Kamlesh Sawant|Ameet Gaurr|Anaitha Nair|Mukesh Rishi|Shashank Shende|Vidyut Jammwal|,Action|Thriller
Saheb Biwi Aur Gangster,Jimmy Sheirgill|Mahie Gill|Randeep Hooda|Shreya Narayan|Deepal Shaw|Rajiv Gupta|Deep Raj Rana|Vipin Sharma|Kanika Dang|Sonal Joshi|Mukti Mohan|Sitaram Panchal|Rahul Mittra|Brijendra Kala|,Action|Crime|Drama
Tere Mere Phere,Vinay Pathak|Riya Sen|Jagrat Desai|Sasha Goradia|Darshan Jariwala|Sushmita Mukherjee|Anup Jalota|Aniruddha Nair|Kriti Panth|Rohan Shah|Ketan Karande|,Comedy|Drama|Romance
Breakaway ,Vinay Virmani|Camilla Belle|Russell Peters|Rob Lowe|Anupam Kher|Gurpreet Ghuggi|Sakina Jaffrey|Noureen DeWulf|Kashish Suri|Pamela Sinha|Prem Singh|Al Mukadam|Ali Hassan|Rup Magon|,Comedy|Drama|Sport
Chargesheet ,Dev Anand|Sanket Dhawan|Divya Dutta|Shehzad Khan|Devshi Khanduri|Hansal Mehta|Chirag Patil|Riya Sen|Naseeruddin Shah|Yashpal Sharma|Jackie Shroff|Thakur Amar Singh|,Drama|Thriller
Love Breakups Zindagi,Zayed Khan|Dia Mirza|Cyrus Sahukar|Tisca Chopra|Satyadeep Misra|Vaibhav Talwar|Pallavi Sharda|Auritra Ghosh|Umang Jain|Farida Jalal|,Comedy|Drama|Romance
Mujhse Fraaandship Karoge,Saqib Saleem|Saba Azad|Nishant Dahiya|Tara D'Souza|Prabal Panjabi|Chitrak Bandyopadhyay|Manasi Rachh|Suparna Marwah|,Comedy|Romance
Aazaan,Sachiin Joshi|Candice Boucher|Arya Babbar|Samy Gharbi|,Action|Drama|Mystery
Ra.One,Shah Rukh Khan|Arjun Rampal|Kareena Kapoor|Shahana Goswami|Atul Sharma|Priyanka Chopra|Satish Shah|Armaan Verma|Dalip Tahil|Suresh Menon|Sanjay Dutt|Rajinikanth|Joe Egan|Ben Hawkey|,Action|Adventure|Sci-Fi
Rockstar ,Ranbir Kapoor|Nargis Fakhri|Shammi Kapoor|Kumud Mishra|Piyush Mishra|Shernaz Patel|Aditi Rao Hydari|Sanjana Sanghi|Shikha Jain|Jaideep Ahlawat|,Drama|Music|Musical
Miley Naa Miley Hum,Chirag Paswan|Kangana Ranaut|Neeru Bajwa|Sagarika Ghatge|Poonam Dhillon|Kabir Bedi|Kunal Kumar|Suresh Menon|Dalip Tahil|Shweta Tiwari|,Comedy|Drama|Romance
Tell Me O Kkhuda,Dharmendra|Vinod Khanna|Rishi Kapoor|Farooq Shaikh|Hema Malini|Esha Deol|Arjan Bajwa|Chandan Roy Sanyal|Johnny Lever|Meltem Cumbul|Madhoo|Sudhanshu Pandey|Richa Pallod|Rameshwari|,Action|Crime|Drama
Damadamm!,Himesh Reshammiya|Sonal Sehgal|Purbi Joshi|Rajesh Khattar|,Comedy|Drama|Romance
Ladies vs Ricky Bahl,Ranveer Singh|Anushka Sharma|Parineeti Chopra|Dipannita Sharma|Aditi Sharma|,Comedy|Drama|Romance
Desi Boyz,Akshay Kumar|John Abraham|Deepika Padukone|Chitrangda Singh|Anupam Kher|Mohnish Bahl|Omi Vaidya|Virej Dasani|Satish Kaushik|Bharti Achrekar|Shrman Jain|Bruna Abdullah|Suparna Marwah|Kim Jagtiani|,Comedy|Drama
Game ,Abhishek Bachchan|Kangana Ranaut|Anupam Kher|Boman Irani|Jimmy Sheirgill|Shahana Goswami|Gauhar Khan|Sarah-Jane Dias|Mantra|,Action|Crime|Drama
No One Killed Jessica,Rani Mukerji|Vidya Balan|Myra Karn|Neil Bhoopalam|Rajesh Sharma|Satyadeep Misra|Yogendra Tiku|,Biography|Crime|Drama
Rascals ,Ajay Devgn|Sanjay Dutt|Kangana Ranaut|Lisa Haydon|Arjun Rampal|Satish Kaushik|Hiten Paintal|Chunky Pandey|,Action|Comedy|Crime
The Dirty Picture,Vidya Balan|Emraan Hashmi|Tusshar Kapoor|Naseeruddin Shah|Rajesh Sharma|,Biography|Drama
My Friend Pinto,Prateik|Kalki Koechlin|Arjun Mathur|Shruti Seth|Makrand Deshpande|Raj Zutshi|Divya Dutta|Shakeel Khan|Aseem Hattangadi|Faisal Rashid|Shikha Talsania|Asif Basra|,Comedy|Crime|Drama
Jo Hum Chahein,Sunny Gill|Simran Kaur Mundi|Alyy Khan|Achint Kaur|Yuri Suri|Samar Virmani|Mansi Multani|,Drama|Romance
Don 2,Shah Rukh Khan|Priyanka Chopra|Boman Irani|Lara Dutta|Kunal Kapoor|Om Puri|Nawab Shah|Alyy Khan|Sahil Shroff|Florian Lukas|Leonard Benhaus|Hrithik Roshan|Andreas Adam|Marco Ammer|,Action|Crime|Thriller
Humsafar,Fawad Khan|,Drama|Romance
Dhobi Ghat ,Prateik|Monica Dogra|Kriti Malhotra|Aamir Khan|Danish Husain|Kitu Gidwani|Jehan Manekshaw|Ashok Varma|Sanjivani Oagle|Aasha Pawar|Jyoti Pawar|Babita Sehgal|Jitendra Shinde|Nafisa Amin Khan|,Drama
Memories in March,Deepti Naval|Raima Sen|Rituparno Ghosh|Rajat Ganguly|Suchita Roy Chaudhury|Anya Chowdhry|Kunal Padhy|Pradip Roy|Buddhadev Chakraborty|Abeer Chakraborty|Ekavali Khanna|Niladri Chatterjee|Manjit Mukherjee|Dhruv Mookerji|,Drama
Shor in the City,Sendhil Ramamurthy|Tusshar Kapoor|Nikhil Dwivedi|Preeti Desai|Sundeep Kishan|Pitobash|Radhika Apte|Girija Oak|Amit Mistry|Zakir Hussain|,Crime|Drama
I Am (2010 Indian ),Juhi Chawla|Rahul Bose|Radhika Apte|Nandita Das|Sanjay Suri|Purab Kohli|Shernaz Patel|Abhimanyu Singh|Arjun Mathur|Manisha Koirala|Anurag Basu|Anurag Kashyap|Pooja Gandhi|Manav Kaul|,Drama
I Am Kalam,Gulshan Grover|Harsh Mayar|Pitobash|Hussan Saad|Beatrice Ordeix|Namrata Dixit|Sanjay Chauhan|Garima Bharadwaj|Keshav Sharma|Meena Mir|S.D. Chouhan|Biswajeet Bal|Ashok Joshi|Suresh Acharya|,Comedy|Drama|Family
Pyaar Impossible!,Priyanka Chopra|Anupam Kher|Uday Chopra|Jugal Hansraj|Dino Morea|Madhura Naik|Arjun Sablok|Nataliya Kozhenova|Advika Yadav|Rahul Vohra|Saidah Jules|Creighton Mark Johnson|Mark Charnick|,Comedy|Romance
Chance Pe Dance,Shahid Kapoor|Genelia D'Souza|Mohnish Bahl|Satish Shah|Parikshat Sahni|Vikas Bhalla|Prince Roddey|Kurush Deboo|Bizz Kanwarpal|Mannu Rishi|Zain Khan|Aditi Bhatia|Zico Saigal|Shiven Jain|,Comedy|Drama|Music
Veer ,Salman Khan|Jackie Shroff|Mithun Chakraborty|Zareen Khan|Amar Adatia|Lara Clear|Sohail Khan|Neena Gupta|Rajesh Vivek|Shahbaaz Khan|William Chubb|Alyona Khmara|Bharat Dabholkar|Raj Premi|,Action|Adventure|Drama
Striker ,Siddharth|Ankur Vikal|Anupam Kher|Vidya Malvade|Seema Biswas|Padmapriya|Nicolette Bird|Anup Soni|Rajendra Gupta|Aditya Pancholi|Sitaram Panchal|Pushpendar Sain|Kuldeep Sareen|Ashok Beniwal|,Action|Crime|Drama
Rann ,Amitabh Bachchan|Riteish Deshmukh|Gul Panag|Paresh Rawal|Sudeep|Neetu Chandra|Mohnish Bahl|Rajat Kapoor|Rajpal Yadav|Suchitra Krishnamoorthi|Nina Kulkarni|Simone Singh|K.K. Raina|Ikhlaq Khan|,Drama|Mystery|Thriller
Ishqiya,Vidya Balan|Naseeruddin Shah|Arshad Warsi|Salman Shahid|Adil Hussain|Rajesh Sharma|Anupama Kumar|Gauri Mala|Alok Kumar|Anisha Bano|,Comedy|Drama|Romance
Road to Sangam,Paresh Rawal|Om Puri|Pavan Malhotra|Javed Sheikh|Swati Chitnis|Masood Akhtar|Sudhir Nema|Rakesh Srivastava|Yusuf Hussain|Rajan Bhise|G.P. Singh|Vijay Mishra|Tushar Gandhi|,Drama|Thriller
Click ,Shreyas Talpade|Sada|Sneha Ullal|Rehan Khan|Chunky Pandey|,Drama|Horror|Mystery
Toh Baat Pakki!,Tabu|Sharman Joshi|Yuvika Chaudhry|Vatsal Sheth|Ayub Khan|,Comedy|Drama
My Name Is Khan,Shah Rukh Khan|Kajol|Katie A. Keane|Kenton Duty|Benny Nieves|Christopher B. Duncan|Jimmy Sheirgill|Sonya Jehan|Parvin Dabas|Arjun Mathur|Sugandha Garg|Zarina Wahab|S.M. Zaheer|Arif Zakaria|,Drama
Teen Patti ,Amitabh Bachchan|Madhavan|Shraddha Kapoor|Akkash Basnet|Siddharth Kher|Dhruv Ganesh|Saira Mohan|Vaibhav Talwar|Raima Sen|Ben Kingsley|,Crime|Drama|Thriller
Karthik Calling Karthik,Siddhartha Gupta|Swapnel Desai|Farhan Akhtar|Vipin Sharma|Kanchan Pagare|Ram Kapoor|Haansaa|Vivan Bhatena|Deepika Padukone|Abhay Joshi|Prachi|Zafar|Shefali Shah|Brijendra Kala|,Drama|Mystery|Thriller
Rokkk,Tanushree Dutta|Udita Goswami|Shaad Randhawa|Sachin Khedekar|Ashwini Kalsekar|Arif Zakaria|Murli Sharma|Nishigandha Wad|,Drama|Horror|Mystery
Aakhari Decision,Paul Sidhu|Sumona Chakravarti|Anant Jog|Nagesh Bhonsle|Rio Kapadia|Navni Parihar|Pradeep Kharab|Curtis Buck|Mushtaq Khan|Shamar Andrew|Kamlesh Sawant|Ghanshyam Garg|,Action|Drama|Thriller
Right Yaaa Wrong,Sunny Deol|Irrfan Khan|Isha Koppikar|Konkona Sen Sharma|Sanjay Singh|Deepal Shaw|Aryan Vaid|Ashok Samarth|Ali Haji|Parikshat Sahni|Vijay Patkar|Kamlesh Sawant|Arvind Vaidya|Shilpi Sharma|,Crime|Drama|Thriller
Sukhmani: Hope for Life,Gurdas Maan|Juhi Chawla|Divya Dutta|Anup Soni|Bhagwant Mann|Rana Jung Bahadur|Shavinder Mahal|Gurvinder Gauri|Shammi Malhotra|Baby Saifina|Baby Rushita|Shammi|Tej Sapru|Gurkirtan|,Drama
Na Ghar Ke Na Ghaat Ke,Om Puri|Paresh Rawal|Neena Gupta|Ravi Kishan|Rahul Aggarwal|Narayani Shastri|Shweta Salve|Shriya Saran|Ehsan Khan|Ananth Narayan Mahadevan|Neeraj Vora|,Comedy|Drama
Trump Card ,Vikrum Kumar|Haidar Ali|Urvashi Chaudhary|Mansi Dovhal|Vikas Anand|Ehsan Khan|Vishwajeet Pradhan|Deepak Chadha|Shashi Sharma|Sheetal Bedi|Sudesh Kaul|Idris Malik|Pankaj|Yashika|,Action|Drama|Mystery
Shaapit,Aditya Narayan|Shweta Agarwal|Shubh Joshi|Natasha Sinha|Murli Sharma|Nishigandha Wad|Manoj Verma|Prithvi Zutshi|Neha Bam|Sunny Hinduja|Rahul Dev|,Adventure|Horror|Romance
Hum Tum Aur Ghost,Arshad Warsi|Dia Mirza|Boman Irani|Sandhya Mridul|Zehra Naqvi|Tinnu Anand|Shernaz Patel|Rituraj Singh|Asawari Joshi|Javed Sheikh|Ifte Amed|Aneesa Batt|Ashwin Mushran|Farhan Siddique|,Comedy|Drama|Fantasy
Tum Milo Toh Sahi,Nana Patekar|Dimple Kapadia|Sunil Shetty|Vidya Malvade|Rehan Khan|Anjana Sukhani|Mohnish Bahl|Vrajesh Hirjee|Smita Jaykar|,Comedy|Drama
Jaane Kahan Se Aayi Hai,Priyanka Chopra|Akshay Kumar|Jacqueline Fernandez|Riteish Deshmukh|Karan Johar|Sajid Khan|Amrita Rao|Milap Zaveri|Farah Khan|Satish Shah|Sonal Sehgal|Supriya Pilgaonkar|Gitanjali Rao|Ruslaan Mumtaz|,Comedy|Drama|Fantasy
Prem Kaa Game,Arbaaz Khan|Madhuri Bhattacharya|Tara Sharma|Johnny Lever|Rakesh Bedi|Vivek Shauq|Razak Khan|Lilliput|Sameer Kochhar|Rubi Chakravarthy|Bhavya|Smita Rao|Malaika Arora|,Comedy|Drama
Sadiyaan,Rekha|Hema Malini|Javed Sheikh|Avtar Gill|Rakhee Tandon|Navni Parihar|Rekha Rao|Vipinn O.|Veena Barua|Ranjan Koshal|Deep Dhillon|Rishi Kapoor|Ahmed Khan|Shakeel Khan|,Drama|Romance
The Japanese Wife,Rahul Bose|Chigusa Takaku|Raima Sen|Moushumi Chatterjee|Paran Banerjee|Kharaj Mukherjee|Rudranil Ghosh|Debranjan Nag|Jagannath Guha|Sagnik Chowdhury|Sourodip Bhattacharya|Ranu Bandhopadhyay|Arindol Bagchi|Khagendra Nath Das|,Drama|Romance
Paathshaala,Nana Patekar|Shahid Kapoor|Ayesha Takia|Sushant Singh|Saurabh Shukla|Anjan Srivastav|Kurush Deboo|Sanatan Mody|Shraddha Arya|Kainaz Motivala|Dwij Yadav|Swini Khara|Ali Haji|,Drama|Family
Phoonk 2,Sudeep|Amruta Khanvilkar|Ahsaas Channa|,Drama|Horror|Mystery
Lahore ,Farooq Shaikh|Nafisa Ali|Aanaahad|Sabyasachi Chakrabarty|Shradha Das|Sushant Singh|Kelly Dorji|Saurabh Shukla|Mukesh Rishi|Nirmal Pandey|Shraddha Nigam|Ashish Vidyarthi|,Action|Drama|Sport
Apartment ,Rohit Roy|Tanushree Dutta|Neetu Chandra|Mushtaq Khan|Ravi Jhankal|Nassar Abdulla|Parul Shah|Anupam Kher|,Drama|Mystery|Thriller
City of Gold ,Sachin Khedekar|Seema Biswas|Ankush Chaudhari|Satish Kaushik|Siddarth Jadhav|Shashank Shende|Sameer Dharmadhikari|Karan Patel|Veena Jamkar|Kashmira Shah|Viineet Kumar|Vinay Apte|Nitin Jadhav|Ganesh Yadav|,Crime|Drama
Chase ,Anuj Saxena|Udita Goswami|Tarina Patel|Sameer Kochhar|Rajesh Khattar|Aditya Raj|Sanjay Mishra|Shweta Menon|Gulshan Grover|,Action|Crime|Drama
Housefull ,Akshay Kumar|Deepika Padukone|Riteish Deshmukh|Lara Dutta|Arjun Rampal|Boman Irani|Jiah Khan|Randhir Kapoor|Chunky Pandey|Lillete Dubey|Malaika Arora|Daisy Irani|Jacqueline Fernandez|Subhaan Nadiadwala|,Comedy
Mittal v/s Mittal,Hazel Croney|Gulshan Grover|Iravati Harshe|Suchitra Krishnamoorthi|Reema Lagoo|Rohit Roy|Rituparna Sengupta|Anjan Srivastav|Amar Talwar|,Drama
It's a Wonderful Afterlife,Sanjeev Bhaskar|Steve Morphew|Steve Jones|Jamie Sives|Sendhil Ramamurthy|Mark Addy|Shabana Azmi|Goldy Notay|Sacha Shilov|Teghvir Gujral|Harry Rance|Ray Panthaki|Jack Gordon|Shaheen Khan|,Comedy|Drama|Fantasy
Prince ,Vivek Oberoi|Isaiah|Aruna Shields|Nandana Sen|Neeru Bajwa|Sanjay Kapoor|Dalip Tahil|Manish Anand|Mayur Puri|Rajesh Khattar|,Action|Sci-Fi|Thriller
Raavan,Abhishek Bachchan|Aishwarya Rai Bachchan|Govinda|Vikram|Ajay Gehi|Ravi Kishan|Priyamani|Nikhil Dwivedi|,Action|Adventure|Drama
Bumm Bumm Bole,Atul Kulkarni|Rituparna Sengupta|Darsheel Safary|Ziyah Vastani|,Drama|Family|Thriller
Kushti ,Rajpal Yadav|Nargis Bagheri|Om Puri|Sharat Saxena|Asrani|Jagdeeshan|Asif Basra|Nagesh|Rasika Joshi|Razak Khan|Neha|Ali|Irfan|,Comedy
Kites ,Hrithik Roshan|Steven Michael Quezada|Bárbara Mori|Kangana Ranaut|Kabir Bedi|Luce Rains|Anand Tiwari|Nicholas Brown|Yuri Suri|Clark Sanchez|Dave Colon|Madhuri Bhatia|Ivan Brutsche|Cynthia Lee|,Action|Drama|Romance
Love Sex Aur Dhokha,Nushrat Bharucha|Anshuman Jha|Neha Chauhan|Rajkummar Rao|Arya Banerjee|Amit Sial|Herry Tangiri|,Comedy|Crime|Drama
Milenge Milenge,Kareena Kapoor|Shahid Kapoor|Aarti Chhabria|Delnaaz Irani|Satish Shah|,Drama|Romance
Ek Second... Jo Zindagi Badal De?,Bhushan Agarwal|Nikita Anand|Venita Anand|Bedi|Rozza Catalona|Pradeep Chaudhry|Hussain|Manisha Koirala|Hanbir Malik|Vicky Oberoi|Moammar Rana|Rao|Jackie Shroff|Agastyaa Singh|,Drama|Romance|Thriller
Mr. Singh Mrs. Mehta,Prashant Narayanan|Aruna Shields|Naved Aslam|Lucy Hassan|,Drama
Lamhaa,Sanjay Dutt|Bipasha Basu|Kunal Kapoor|Anupam Kher|Shernaz Patel|Mahesh Manjrekar|Murli Sharma|Yashpal Sharma|Aman Verma|Yuri Suri|Vipin Sharma|Vinit Sharma|Asif Basra|,Action|Drama|Thriller
Khatta Meetha ,Akshay Kumar|Trisha Krishnan|Kulbhushan Kharbanda|Aruna Irani|Urvashi Sharma|Milind Gunaji|Manoj Joshi|Rajpal Yadav|Johnny Lever|Asrani|Makrand Deshpande|Neeraj Vora|Esha|Geeta|,Comedy|Crime|Drama
Tere Bin Laden,Ali Zafar|Pradhuman Singh|Piyush Mishra|Nikhil Ratnaparkhi|Chirag Vohra|Sugandha Garg|Rahul Singh|Chinmay Mandlekar|Rajendra Sethi|Seema Bhargava|Barry John|,Comedy|Drama
Udaan ,Rajat Barmecha|Ronit Roy|Manjot Singh|Ram Kapoor|Raja Hudda|Varun Khettry|Shashi Sharma|Khushkeran Singh Sandhu|Jayanta Das|Akantuk Sharma|Sahil Sahota|Aayan Boradia|Sonia Raisurana|Mohammad Nizam|,Drama
Once Upon a Time in Mumbaai,Ajay Devgn|Emraan Hashmi|Kangana Ranaut|Prachi Desai|Randeep Hooda|Naved Aslam|Sanjeev Wilson|Allauddin Khan|Rajeev Yadav|Sushil Pandey|Mehul Bhojak|Anjum Sharma|Dheerendra Dwivedi|Sumit Kaul|,Action|Crime|Drama
Help ,Bobby Deol|Mugdha Godse|Shreyas Talpade|Sophie Handa|Linda Arsenio|Anaushka Dantra|Ashoi Dantra|,Horror|Thriller
Peepli Live,Omkar Das Manikpuri|Raghuvir Yadav|Shalini Vatsa|Farrukh Jaffar|Malaika Shenoy|Vishal Om Prakash|Nawazuddin Siddiqui|Sitaram Panchal|Naseeruddin Shah|Aamir Bashir|Pravin Singh Sisodia|,Comedy|Drama
Lafangey Parindey,Neil Nitin Mukesh|Deepika Padukone|,Action|Drama|Romance
Hello Darling,Gul Panag|Celina Jaitly|Isha Koppikar|Chunky Pandey|Javed Jaffrey|,Comedy|Drama
Aashayein,John Abraham|Anaitha Nair|Girish Karnad|Farida Jalal|Prateeksha Lonkar|Ashwin Chitale|Sonal Sehgal|,Drama
Soch Lo,Barkha Madan|Iris Maity|Nishan Nanaiah|Sartaj Singh Pannu|Himanshu Kohli|Bhupinder Singh|Reema Lambha|Waqar|Dushyant Shukla|Pratik Sanjeeva Rao|Amit D. Kumar|Imtiaz Ahmed|Ravi Sah|Shudhir Choudhury|,Action|Crime|Drama
Dabangg,Salman Khan|Sonakshi Sinha|Sonu Sood|Arbaaz Khan|Vinod Khanna|Dimple Kapadia|Om Puri|Anupam Kher|Mahie Gill|Tinnu Anand|Mahesh Manjrekar|Murli Sharma|Malaika Arora|,Action|Comedy
Khichdi: The Movie,Supriya Pathak|Anang Desai|Rajeev Mehta|Nimisha Vakharia|Gireesh Sahedev|J.D. Majethia|Kirti Kulhari|Kesar Majethia|Markand Soni|,Comedy|Family
Life Express ,Rituparna Sengupta|Kiran Janjani|Yashpal Sharma|Alok Nath|Nandita Puri|Anjan Srivastav|Daya Shankar Pandey|Vijayendra Ghatge|Divya Dutta|Sapan Saran|Suresh Gogia|Anjali Mahadevkar|Surinder Pal Singh|,Drama
The  Emotional Atyachar,Ranvir Shorey|Vinay Pathak|Ravi Kishan|Mohit Ahlawat|Kalki Koechlin|Snehal Dabi|Anand Tiwari|Jimmy Varyani|Abhimanyu Singh|Shiv Subramaniyam|Shubha Khote|Sakshi Gulati|Pankaj Kalra|Nassar Abdulla|,Comedy|Crime|Drama
Hisss,Mallika Sherawat|Irrfan Khan|Jeff Doucette|Divya Dutta|Raman Trikha|Mahmoud Babai|,Comedy|Drama|Horror
Crook ,Emraan Hashmi|Neha Sharma|Arjan Bajwa|Mashhoor Amrohi|Kavin Dave|Shella Alan|Francis Chouler|Jeffrey Tangreo Tsoutsos|Aman Hora|Jaideep Suri|J. Brandon Hill|Darmendra Singh|Shabnam|Viineet Kumar|,Action|Drama|Thriller
Do Dooni Chaar,Rishi Kapoor|Neetu Singh|Aditi Vasudev|Archit Krishna|Akhilendra Mishra|Natasha Rastogi|Supriya Shukla|Saransh Taneja|Pushpanjali Sharma|Vaibhav Rajour|Ravi Kumar|Jigar Mal|Sumit Tyagi|Prajvi Bagga|,Comedy|Drama
Aakrosh ,Ajay Devgn|Akshaye Khanna|Bipasha Basu|Paresh Rawal|Reema Sen|Amita Pathak|Sameera Reddy|Rajendra Gupta|Atul Tiwari|,Action|Crime|Thriller
Ramayana: The Epic,Manoj Bajpayee|Juhi Chawla|Ashutosh Rana|,Adventure|Animation|Family
Knock Out ,Sanjay Dutt|Irrfan Khan|Kangana Ranaut|Gulshan Grover|Apoorva Lakhia|Sushant Singh|Rukhsar Rehman|Asif Basra|Kurush Deboo|Shankar Sachdev|Shriya Sharma|Nidhi Jha|Joey Ansah|Silvio Simac|,Action|Crime|Drama
Jhootha Hi Sahi,John Abraham|Paakhi A. Tyrewala|Raghu Ram|Manasi Scott|Alishka Varde|Anaitha Nair|George Young|Omar Khan|Prahsant Chawla|Madhavan|Nandana Sen|Imran Khan|Riteish Deshmukh|Abhishek Bachchan|,Comedy|Drama|Romance
Guzaarish ,Hrithik Roshan|Aishwarya Rai Bachchan|Shernaz Patel|Aditya Roy Kapoor|Nafisa Ali|Monikangana Dutta|Suhel Seth|Rajit Kapoor|Ash Chandler|Vijay Crishna|Makrand Deshpande|Olivier Lafont|Jineet Rath|Parveen Rabbani|,Drama
Allah Ke Banday,Varun Bhagwat|Vikram Gokhale|Zakir Hussain|Bharat Jha|Sharman Joshi|Faruk Kabir|Ajaz Khan|Atul Kulkarni|Saksham Kulkarni|Talib Mehdi|Suhasini Mulay|Satyajeet Rajput|Rukhsar Rehman|Javed Rizvi|,Action|Crime|Drama
Break Ke Baad,Deepika Padukone|Imran Khan|Lillete Dubey|Sharmila Tagore|Shahana Goswami|Navin Nischol|Parzaan Dastur|Neelu Kohli|Yudhishtir Urs|Gaurav Nanda|Ziyah Vastani|,Comedy|Drama|Romance
Khuda Kasam,Sunny Deol|Tabu|,Action|Crime|Drama
Phas Gaye Re Obama,Rajat Kapoor|Neha Dhupia|Sanjay Mishra|Manu Rishi Chadha|Pragati Pandey|Brijendra Kala|Sushil Pandey|Sumit Nijhawan|Amit Sial|Surendra Rajan|Devender Chaudhary|Amole Gupte|Roopesh Thapliyal|Dinesh Nag|,Comedy|Crime|Drama
Malik Ek,Akanksha|Rana Jung Bahadur|Sudesh Berry|Ramesh Bhatkar|Divya Dutta|Vikram Gokhale|Anup Jalota|Shakti Kapoor|Smriti Malhotra-Irani|Govind Namdeo|Alexx O'Nell|Rakesh Pandey|Gargi Patel|Siddharth Ray|,Biography|Drama|History
